   3   90   24   3     ! kAE, kLc, kmlt, kLat
 AE [nT]     L       MLT        Lat [0,10] LBC Bw [pT]       Lat [10,20] LBC Bw [pT]       Lat [20,30] LBC Bw [pT]
   0 100  2.35        14                 6.3884379e-02                 0.0000000e+00                 0.0000000e+00
   0 100  2.35        15                 0.0000000e+00                 3.4169787e-01                 8.2403181e-01
   0 100  2.35        16                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
   0 100  2.35        17                 0.0000000e+00                 0.0000000e+00                 9.0639584e-02
   0 100  2.35        18                 0.0000000e+00                 0.0000000e+00                 9.0931506e-02
   0 100  2.35        19                 0.0000000e+00                 4.3050124e-01                 0.0000000e+00
   0 100  2.35        20                 1.1089906e+00                 2.8611421e+00                 0.0000000e+00
   0 100  2.35        21                 1.9134036e+00                 8.8984298e-01                 3.5855878e+00
   0 100  2.35        22                 1.3549375e+00                 1.9276838e+00                 0.0000000e+00
   0 100  2.35        23                 3.0882269e-01                 0.0000000e+00                 0.0000000e+00
   0 100  2.45         0                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
   0 100  2.45         1                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
   0 100  2.45         2                 2.9857162e+00                 5.3005640e-01                 2.1387651e+00
   0 100  2.45         3                 0.0000000e+00                 0.0000000e+00                 9.1280598e-01
   0 100  2.45         4                 0.0000000e+00                 7.7423011e-01                 2.1414613e+00
   0 100  2.45         5                 6.3715493e-01                 0.0000000e+00                 2.3496163e+00
   0 100  2.45         6                 1.2675800e+00                 1.4334873e+00                 0.0000000e+00
   0 100  2.45         7                 6.4815633e-01                 4.5589730e-01                 0.0000000e+00
   0 100  2.45         8                 2.9588832e-01                 0.0000000e+00                 1.0007218e-01
   0 100  2.45         9                 0.0000000e+00                 0.0000000e+00                 6.9414513e-02
   0 100  2.45        10                 1.5037807e-01                 0.0000000e+00                 0.0000000e+00
   0 100  2.45        11                 0.0000000e+00                 0.0000000e+00                 7.4239194e-01
   0 100  2.45        12                 0.0000000e+00                 0.0000000e+00                 8.8606612e-01
   0 100  2.45        13                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
   0 100  2.45        14                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
   0 100  2.45        15                 0.0000000e+00                 3.4199081e-02                 8.7992564e-01
   0 100  2.45        16                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
   0 100  2.45        17                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
   0 100  2.45        18                 0.0000000e+00                 0.0000000e+00                 1.4865828e-01
   0 100  2.45        19                 0.0000000e+00                 7.2217944e-01                 0.0000000e+00
   0 100  2.45        20                 1.1253272e+00                 3.5500723e+00                 4.6442791e+00
   0 100  2.45        21                 2.0997860e+00                 1.5716941e+00                 0.0000000e+00
   0 100  2.45        22                 1.4107589e+00                 2.0598304e+00                 0.0000000e+00
   0 100  2.45        23                 4.3468263e-01                 0.0000000e+00                 0.0000000e+00
   0 100  2.55         0                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
   0 100  2.55         1                 1.0399053e+00                 0.0000000e+00                 0.0000000e+00
   0 100  2.55         2                 1.7064684e+00                 1.0603209e+00                 3.0300108e+00
   0 100  2.55         3                 0.0000000e+00                 3.4282062e-01                 1.7978391e+00
   0 100  2.55         4                 0.0000000e+00                 1.2621722e+00                 1.6484770e+00
   0 100  2.55         5                 1.3357749e+00                 0.0000000e+00                 1.6288873e+00
   0 100  2.55         6                 1.1186588e+00                 1.7059197e+00                 2.6451555e-01
   0 100  2.55         7                 1.5994127e+00                 6.6443816e-01                 0.0000000e+00
   0 100  2.55         8                 1.4142709e-01                 0.0000000e+00                 1.4045942e-01
   0 100  2.55         9                 0.0000000e+00                 1.4649328e-01                 6.7976524e-02
   0 100  2.55        10                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
   0 100  2.55        11                 1.0595751e-01                 0.0000000e+00                 1.2735321e+00
   0 100  2.55        12                 0.0000000e+00                 0.0000000e+00                 6.7824740e-01
   0 100  2.55        13                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
   0 100  2.55        14                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
   0 100  2.55        15                 0.0000000e+00                 4.4118149e-02                 6.7374082e-01
   0 100  2.55        16                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
   0 100  2.55        17                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
   0 100  2.55        18                 0.0000000e+00                 0.0000000e+00                 2.8313361e-01
   0 100  2.55        19                 0.0000000e+00                 1.7048845e+00                 0.0000000e+00
   0 100  2.55        20                 7.1634698e-01                 3.2583973e+00                 4.2348443e+00
   0 100  2.55        21                 1.9646110e+00                 1.7474752e+00                 0.0000000e+00
   0 100  2.55        22                 2.8124849e+00                 2.1375083e+00                 0.0000000e+00
   0 100  2.55        23                 2.0964975e+00                 0.0000000e+00                 0.0000000e+00
   0 100  2.65         0                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
   0 100  2.65         1                 2.3845651e+00                 5.5632781e-01                 0.0000000e+00
   0 100  2.65         2                 2.2605142e+00                 1.0342728e+00                 4.8100250e+00
   0 100  2.65         3                 0.0000000e+00                 3.3413303e+00                 2.0123951e+00
   0 100  2.65         4                 1.7714169e+00                 2.3256509e+00                 1.7023505e+00
   0 100  2.65         5                 1.2393585e+00                 7.1946971e-01                 2.1846427e+00
